,Date,AMB_TEMP,WIND_DIREC,WIND_SPEED,RAINFALL,RH,PM2.5,PM10
7460,2015110720,26,132,0,0,81,56,84
7461,2015110721,26,134,1,0,80,52,74
7462,2015110722,26,127,1,0,79,48,74
7463,2015110723,26,118,0,0,79,0,45
7464,2015110800,25,125,0,0,75,0,27
7465,2015110801,25,21,0,0,76,0,15
7466,2015110802,25,289,0,0,79,27,38
7467,2015110803,24,125,0,0,83,32,53
7468,2015110804,24,119,0,0,80,35,56
7469,2015110805,24,95,1,0,79,19,43
7470,2015110806,24,122,0,0,81,14,26
7471,2015110807,25,69,0,0,77,11,22
7472,2015110808,27,275,0,0,72,20,28
7473,2015110809,28,252,0,0,71,29,41
7474,2015110810,29,286,0,0,67,43,58
7475,2015110811,29,304,3,0,69,56,70
7476,2015110812,29,299,0,0,69,56,78
7477,2015110813,29,329,0,0,66,63,78
7478,2015110814,30,291,0,0,62,61,77
7479,2015110815,29,288,0,0,71,62,79
7480,2015110816,28,224,0,0,77,63,85
7481,2015110817,27,298,1,0,79,72,96
7482,2015110818,26,239,0,0,80,78,107
7483,2015110819,27,202,0,0,79,77,108
7484,2015110820,26,293,0,0,82,73,98
7485,2015110821,26,304,0,0,83,72,90
7486,2015110822,26,163,0,0,82,68,87
7487,2015110823,25,293,0,0,82,65,81
7488,2015110900,25,302,1,0,86,62,84
7489,2015110901,25,271,0,0,87,67,87
7490,2015110902,25,291,0,0,87,61,94
7491,2015110903,25,285,1,0,85,64,88
7492,2015110904,25,269,0,0,84,60,83
7493,2015110905,24,318,0,0,87,65,81
7494,2015110906,25,320,1,0,86,59,76
7495,2015110907,25,278,0,0,82,56,77
7496,2015110908,27,270,0,0,76,47,71
7497,2015110909,28,312,0,0,71,46,79
7498,2015110910,28,292,0,0,69,44,65
7499,2015110911,28,110,0,0,70,41,59
7500,2015110912,27,62,0,0,68,25,33
7501,2015110913,26,102,0,0,69,12,30
7502,2015110914,25,37,2,0,71,5,20
7503,2015110915,25,123,0,0,71,4,15
7504,2015110916,24,128,0,0,71,0,15
7505,2015110917,24,117,0,0,72,0,12
7506,2015110918,23,106,0,0,72,0,22
7507,2015110919,23,88,0,0,72,0,15
7508,2015110920,23,72,0,0,71,0,17
7509,2015110921,23,353,0,0,71,2,10
7510,2015110922,23,103,0,0,71,1,9
7511,2015110923,23,90,0,0,71,1,13
7512,2015111000,23,77,0,0,71,4,16
7513,2015111001,23,99,0,0,71,6,14
7514,2015111002,22,116,2,0,72,6,13
7515,2015111003,22,86,0,0,71,4,7
7516,2015111004,23,103,0,0,70,2,13
7517,2015111005,23,142,0,0,70,6,8
7518,2015111006,23,86,0,0,70,2,10
7519,2015111007,23,90,0,0,70,7,12
7520,2015111008,23,66,0,0,69,5,19
7521,2015111009,23,96,0,0,68,4,19
7522,2015111010,23,74,0,0,67,1,16
7523,2015111011,23,80,0,0,66,2,23
7524,2015111012,22,100,0,0,64,8,32
7525,2015111013,22,103,0,0,63,12,43
7526,2015111014,22,105,0,0,61,0,0
7527,2015111015,22,114,4,0,62,0,0
7528,2015111016,22,103,0,0,65,11,48
7529,2015111017,21,128,0,0,66,15,45
7530,2015111018,21,131,0,0,68,16,44
7531,2015111019,21,126,0,0,72,22,43
7532,2015111020,21,120,0,0,75,17,38
7533,2015111021,21,128,0,0,76,18,33
7534,2015111022,21,121,0,0,77,15,25
7535,2015111023,21,118,0,0,75,14,23
7536,2015111100,21,125,0,0,72,12,23
7537,2015111101,21,116,0,0,71,16,25
7538,2015111102,21,121,0,0,74,21,34
7539,2015111103,21,113,0,0,74,23,39
7540,2015111104,21,119,0,0,73,17,42
7541,2015111105,21,113,0,0,74,12,38
7542,2015111106,22,116,0,0,72,13,34
7543,2015111107,23,120,0,0,68,16,46
7544,2015111108,0,111,0,0,0,23,43
7545,2015111109,23,115,0,0,65,18,49
7546,2015111110,23,114,0,0,69,17,29
7547,2015111111,22,108,0,0,74,11,32
7548,2015111112,22,125,0,0,74,13,22
7549,2015111113,21,135,0,0,81,11,26
7550,2015111114,21,124,0,0,79,11,20
7551,2015111115,21,112,4,0,79,8,14
7552,2015111116,21,113,0,0,80,11,22
7553,2015111117,21,118,0,0,78,21,31
7554,2015111118,22,106,0,0,78,20,32
7555,2015111119,22,111,3,0,77,19,25
7556,2015111120,22,104,0,0,76,13,28
7557,2015111121,22,110,0,0,76,12,20
7558,2015111122,22,106,3,0,76,15,18
7559,2015111123,22,115,0,0,73,12,11
7560,2015111200,22,104,0,0,70,13,15
7561,2015111201,22,116,0,0,74,9,19
7562,2015111202,22,113,0,0,75,12,24
7563,2015111203,23,114,0,0,76,17,24
7564,2015111204,22,110,0,0,77,13,32
7565,2015111205,22,118,0,0,77,12,29
7566,2015111206,22,105,0,0,79,12,30
7567,2015111207,23,109,0,0,78,16,21
7568,2015111208,24,108,0,0,76,0,15
7569,2015111209,25,100,0,0,73,11,13
7570,2015111210,25,107,0,0,74,10,18
7571,2015111211,25,109,0,0,71,9,17
7572,2015111212,26,104,0,0,71,12,16
7573,2015111213,26,94,0,0,71,11,10
7574,2015111214,25,99,0,0,76,13,15
7575,2015111215,25,106,0,0,76,13,20
7576,2015111216,25,87,3,0,75,19,24
7577,2015111217,25,89,2,0,75,13,20
7578,2015111218,25,99,0,0,73,16,25
7579,2015111219,25,89,0,0,72,15,28
7580,2015111220,26,92,2,0,71,17,28
7581,2015111221,26,80,0,0,71,10,19
7582,2015111222,26,108,0,0,71,8,8
7583,2015111223,26,144,1,0,71,7,10
7584,2015111300,25,187,0,0,76,5,7
7585,2015111301,24,115,0,0,80,3,8
7586,2015111302,23,348,0,0,81,2,9
7587,2015111303,23,106,1,0,83,5,13
7588,2015111304,23,118,0,0,83,2,12
7589,2015111305,23,108,1,0,83,2,13
7590,2015111306,22,126,0,0,85,3,13
7591,2015111307,23,227,0,0,81,10,21
7592,2015111308,25,240,0,0,75,12,31
7593,2015111309,27,317,0,0,71,28,48
7594,2015111310,27,314,0,0,74,27,53
7595,2015111311,26,293,0,0,75,29,44
7596,2015111312,26,302,0,0,77,18,42
7597,2015111313,25,313,3,0,78,29,49
7598,2015111314,25,302,0,0,77,32,51
7599,2015111315,25,287,1,0,78,31,52
7600,2015111316,25,274,1,0,78,27,57
7601,2015111317,25,269,0,0,80,31,67
7602,2015111318,25,241,0,0,82,37,67
7603,2015111319,24,142,0,0,83,41,61
7604,2015111320,24,126,0,0,82,32,56
7605,2015111321,24,176,0,0,83,30,42
7606,2015111322,24,149,0,0,84,24,34
7607,2015111323,23,137,0,0,85,22,28
7608,2015111400,23,200,0,0,85,17,31
7609,2015111401,23,303,0,0,85,8,20
7610,2015111402,23,144,1,0,86,11,22
7611,2015111403,23,148,0,0,84,8,14
7612,2015111404,23,338,0,0,82,11,22
7613,2015111405,23,325,0,0,84,11,24
7614,2015111406,23,318,0,0,84,15,39
7615,2015111407,23,220,1,0,84,25,43
7616,2015111408,25,319,0,0,78,31,52
7617,2015111409,26,307,0,0,74,34,51
7618,2015111410,26,284,1,0,72,37,55
7619,2015111411,26,133,0,0,72,28,47
7620,2015111412,26,113,0,0,73,25,40
7621,2015111413,26,282,0,0,74,17,27
7622,2015111414,25,137,0,0,73,17,24
7623,2015111415,25,130,0,0,74,19,28
7624,2015111416,24,114,0,0,75,20,35
7625,2015111417,24,113,0,0,77,25,31
7626,2015111418,24,120,0,0,77,16,30
7627,2015111419,24,115,0,0,75,13,29
7628,2015111420,24,109,0,0,71,8,31
7629,2015111421,24,112,0,0,70,10,21
7630,2015111422,23,110,0,0,69,14,9
7631,2015111423,23,115,0,0,70,8,12
7632,2015111500,23,83,0,0,74,14,15
7633,2015111501,23,116,0,0,75,8,26
7634,2015111502,23,111,3,0,76,10,15
7635,2015111503,23,109,0,0,77,4,21
7636,2015111504,23,127,0,0,75,3,16
7637,2015111505,23,110,3,0,76,3,21
7638,2015111506,23,108,3,0,76,11,25
7639,2015111507,24,106,0,0,75,14,21
7640,2015111508,25,110,0,0,73,14,32
7641,2015111509,25,110,0,0,70,10,23
7642,2015111510,26,106,0,0,68,11,31
7643,2015111511,26,95,0,0,67,16,26
7644,2015111512,26,109,0,0,66,16,28
7645,2015111513,27,93,0,0,65,10,25
7646,2015111514,27,105,0,0,66,8,24
7647,2015111515,26,105,0,0,68,6,23
7648,2015111516,26,109,0,0,70,14,24
7649,2015111517,25,104,0,0,73,10,24
7650,2015111518,25,96,0,0,75,16,28
7651,2015111519,25,103,0,0,75,10,25
7652,2015111520,25,109,0,0,75,15,27
7653,2015111521,24,103,3,0,76,8,24
7654,2015111522,25,101,3,0,75,11,22
7655,2015111523,25,109,0,0,74,11,14
7656,2015111600,25,105,3,0,75,13,15
7657,2015111601,25,111,0,0,74,12,19
7658,2015111602,25,111,0,0,73,7,18
7659,2015111603,25,101,0,0,73,7,12
7660,2015111604,26,86,0,0,72,10,5
7661,2015111605,26,105,0,0,73,8,10
7662,2015111606,26,108,0,0,73,7,14
7663,2015111607,27,107,0,0,69,3,16
7664,2015111608,28,118,0,0,66,7,13
7665,2015111609,29,212,0,0,62,6,13
7666,2015111610,30,138,0,0,57,0,0
7667,2015111611,31,293,0,0,55,11,32
7668,2015111612,31,311,0,0,60,24,53
7669,2015111613,29,313,0,0,64,37,70
7670,2015111614,30,303,3,0,60,41,73
7671,2015111615,29,305,0,0,68,37,73
7672,2015111616,27,279,0,0,71,38,65
7673,2015111617,26,204,0,0,73,34,57
7674,2015111618,26,106,0,0,77,35,50
7675,2015111619,25,130,0,0,78,42,63
7676,2015111620,25,144,0,0,74,46,61
7677,2015111621,25,120,0,0,75,40,51
7678,2015111622,25,206,0,0,76,26,35
7679,2015111623,24,170,0,0,77,22,28
7680,2015111700,24,260,0,0,78,20,24
7681,2015111701,24,128,0,0,83,15,24
7682,2015111702,24,24,0,0,82,14,25
7683,2015111703,23,120,0,0,83,8,24
7684,2015111704,23,113,0,0,84,8,19
7685,2015111705,23,124,0,0,84,2,17
7686,2015111706,23,103,0,0,83,3,14
7687,2015111707,24,150,0,0,79,6,16
7688,2015111708,26,211,0,0,72,13,19
7689,2015111709,28,194,0,0,64,18,25
7690,2015111710,29,140,0,0,57,25,33
7691,2015111711,31,220,0,0,52,24,35
7692,2015111712,32,299,0,0,48,24,40
7693,2015111713,32,288,0,0,50,23,37
7694,2015111714,30,294,2,0,66,0,0
7695,2015111715,28,273,0,0,72,48,68
7696,2015111716,28,268,1,0,70,48,84
7697,2015111717,28,224,0,0,71,38,75
7698,2015111718,28,173,0,0,71,43,69
7699,2015111719,27,126,0,0,69,43,58
7700,2015111720,26,120,0,0,72,44,55
7701,2015111721,26,123,0,0,69,31,40
7702,2015111722,26,109,0,0,67,26,35
7703,2015111723,25,156,0,0,69,16,20
7704,2015111800,25,112,1,0,71,12,16
7705,2015111801,25,125,0,0,70,7,9
7706,2015111802,25,99,0,0,73,3,7
7707,2015111803,25,122,0,0,74,7,11
7708,2015111804,25,124,0,0,76,11,22
7709,2015111805,24,125,0,0,78,11,24
7710,2015111806,24,130,0,0,79,10,24
7711,2015111807,25,137,0,0,77,11,17
7712,2015111808,27,94,0,0,70,14,23
7713,2015111809,29,220,0,0,64,18,34
7714,2015111810,30,338,0,0,62,24,46
7715,2015111811,31,308,0,0,60,36,63
7716,2015111812,30,314,0,0,66,31,56
7717,2015111813,29,309,0,0,69,28,45
7718,2015111814,28,302,0,0,72,20,31
7719,2015111815,27,307,0,0,76,20,32
7720,2015111816,27,280,0,0,77,26,39
7721,2015111817,27,215,0,0,77,25,42
7722,2015111818,27,117,0,0,77,29,47
7723,2015111819,26,148,0,0,78,28,49
7724,2015111820,26,234,0,0,78,32,46
7725,2015111821,26,96,0,0,77,31,38
7726,2015111822,26,107,0,0,76,20,36
7727,2015111823,25,100,0,0,76,12,26
7728,2015111900,25,75,1,0,75,7,25
7729,2015111901,25,108,0,0,75,8,16
7730,2015111902,24,109,0,0,76,5,21
7731,2015111903,24,134,0,0,77,5,13
7732,2015111904,24,120,0,0,76,2,23
7733,2015111905,24,113,0,0,76,5,21
7734,2015111906,24,110,0,0,76,8,27
7735,2015111907,25,135,0,0,74,17,23
7736,2015111908,26,124,0,0,73,15,20
7737,2015111909,26,115,0,0,71,12,29
7738,2015111910,26,114,0,0,71,10,38
7739,2015111911,26,118,0,0,72,10,39
7740,2015111912,26,122,0,0,71,13,26
7741,2015111913,27,144,0,0,69,7,10
7742,2015111914,27,124,0,0,69,11,11
7743,2015111915,26,131,0,0,71,9,18
7744,2015111916,26,108,0,0,71,0,21
7745,2015111917,25,106,0,0,73,15,25
7746,2015111918,25,111,0,0,73,15,24
7747,2015111919,24,125,0,0,74,10,25
7748,2015111920,24,104,0,0,76,15,23
7749,2015111921,24,118,0,0,73,14,29
7750,2015111922,24,127,0,0,74,14,26
7751,2015111923,24,134,0,0,74,17,26
7752,2015112000,24,115,0,0,74,0,17
7753,2015112001,24,123,0,0,74,0,19
7754,2015112002,24,121,0,0,74,17,20
7755,2015112003,24,109,0,0,74,0,22
7756,2015112004,24,105,0,0,75,0,18
7757,2015112005,24,113,0,0,76,0,11
7758,2015112006,24,104,0,0,76,14,14
7759,2015112007,25,107,0,0,73,15,17
7760,2015112008,26,104,0,0,71,0,17
7761,2015112009,26,110,0,0,70,0,12
7762,2015112010,26,110,0,0,71,0,8
7763,2015112011,26,105,0,0,70,0,20
7764,2015112012,27,96,0,0,70,19,26
7765,2015112013,27,96,0,0,70,21,35
7766,2015112014,27,102,0,0,70,28,39
7767,2015112015,26,97,0,0,73,23,39
7768,2015112016,26,108,0,0,74,12,36
7769,2015112017,26,105,0,0,74,9,28
7770,2015112018,25,110,0,0,76,10,25
7771,2015112019,25,105,0,0,77,13,26
7772,2015112020,25,116,0,0,77,8,20
7773,2015112021,24,141,0,0,80,11,18
7774,2015112022,23,155,0,0,81,10,22
7775,2015112023,23,136,0,0,85,11,27
7776,2015112100,23,121,0,0,84,4,26
7777,2015112101,23,126,0,0,81,1,18
7778,2015112102,22,121,0,0,78,7,9
7779,2015112103,23,122,0,0,75,13,7
7780,2015112104,23,109,2,0,72,14,3
7781,2015112105,23,147,0,0,75,11,3
7782,2015112106,24,114,0,0,72,2,1
7783,2015112107,25,114,0,0,73,10,6
7784,2015112108,25,109,0,0,72,9,13
7785,2015112109,25,113,0,0,71,20,23
7786,2015112110,25,119,0,0,67,19,21
7787,2015112111,26,112,0,0,68,21,28
7788,2015112112,25,108,0,0,68,15,18
7789,2015112113,26,107,0,0,67,13,23
7790,2015112114,26,107,0,0,65,11,19
7791,2015112115,26,110,0,0,66,11,20
7792,2015112116,25,110,0,0,68,14,25
7793,2015112117,24,114,0,1,76,12,24
7794,2015112118,24,107,0,0,77,13,32
7795,2015112119,25,100,0,0,73,5,32
7796,2015112120,25,98,0,0,71,6,29
7797,2015112121,25,104,0,0,70,6,25
7798,2015112122,26,116,0,0,69,6,12
7799,2015112123,26,99,0,0,67,1,11
7800,2015112200,26,113,0,0,68,3,16
7801,2015112201,26,107,3,0,69,12,17
7802,2015112202,26,108,0,0,66,15,21
7803,2015112203,25,104,0,0,68,14,17
7804,2015112204,25,109,0,0,69,9,19
7805,2015112205,25,105,0,0,69,7,18
7806,2015112206,25,94,2,0,68,1,22
7807,2015112207,26,103,0,0,65,2,19
7808,2015112208,26,106,0,0,64,2,22
7809,2015112209,27,87,0,0,65,5,26
7810,2015112210,28,111,0,0,62,2,33
7811,2015112211,27,106,0,0,64,9,25
7812,2015112212,26,108,0,0,70,8,17
7813,2015112213,26,106,0,0,67,8,7
7814,2015112214,26,99,0,0,66,12,12
7815,2015112215,26,104,0,0,68,16,19
7816,2015112216,26,107,0,0,70,21,32
7817,2015112217,26,107,0,0,72,17,39
7818,2015112218,26,104,0,0,74,19,31
7819,2015112219,25,113,0,0,74,15,25
7820,2015112220,25,104,0,0,75,0,16
7821,2015112221,25,111,0,0,76,14,19
7822,2015112222,25,108,0,0,76,12,20
7823,2015112223,25,135,0,0,75,7,21
7824,2015112300,24,117,0,0,77,1,17
7825,2015112301,24,110,0,0,79,0,14
7826,2015112302,24,129,0,0,80,0,9
7827,2015112303,24,312,0,0,80,2,7
7828,2015112304,23,174,0,0,84,8,3
7829,2015112305,24,139,1,0,80,13,10
7830,2015112306,24,118,0,0,79,0,16
7831,2015112307,24,296,0,0,81,0,24
7832,2015112308,25,140,0,0,77,24,29
7833,2015112309,26,56,0,0,73,12,26
7834,2015112310,26,120,0,0,70,6,26
7835,2015112311,27,99,0,0,66,10,23
7836,2015112312,27,114,0,0,64,13,23
7837,2015112313,27,75,0,0,66,14,20
7838,2015112314,26,95,0,0,67,10,16
7839,2015112315,26,121,2,0,68,7,18
7840,2015112316,25,112,2,0,71,6,26
7841,2015112317,25,100,0,0,72,2,28
7842,2015112318,24,68,0,0,74,0,24
7843,2015112319,23,90,0,0,78,11,22
7844,2015112320,23,92,0,0,77,15,22
7845,2015112321,23,100,0,0,75,16,34
7846,2015112322,23,97,0,0,75,11,40
7847,2015112323,23,88,0,0,72,11,43
7848,2015112400,23,76,0,0,71,18,39
7849,2015112401,23,69,0,0,71,16,40
7850,2015112402,23,112,0,0,73,16,37
7851,2015112403,23,71,2,0,72,11,34
7852,2015112404,23,132,0,0,72,11,29
7853,2015112405,23,160,0,0,72,10,31
7854,2015112406,23,190,0,0,69,7,40
7855,2015112407,23,349,0,0,68,6,35
7856,2015112408,23,248,0,0,66,5,29
7857,2015112409,24,309,0,0,66,2,24
7858,2015112410,0,127,0,0,0,0,0
7859,2015112411,23,92,0,0,66,2,27
7860,2015112412,24,28,0,0,65,0,28
7861,2015112413,24,58,0,0,66,5,29
7862,2015112414,23,105,0,0,67,9,26
7863,2015112415,24,41,1,0,67,10,31
7864,2015112416,23,96,0,0,67,9,31
7865,2015112417,23,113,0,0,66,5,33
7866,2015112418,23,82,0,0,67,10,31
7867,2015112419,23,27,0,0,68,6,31
7868,2015112420,23,10,0,0,69,13,30
7869,2015112421,23,94,0,0,69,6,24
7870,2015112422,23,113,0,0,69,11,28
7871,2015112423,23,92,0,0,69,3,28
7872,2015112500,22,303,1,0,72,6,28
7873,2015112501,22,193,0,0,73,3,25
7874,2015112502,22,321,0,0,75,4,19
7875,2015112503,22,246,0,0,76,5,14
7876,2015112504,22,321,0,0,78,8,16
7877,2015112505,21,196,0,0,78,7,15
7878,2015112506,22,315,1,0,79,7,25
7879,2015112507,22,275,0,0,77,9,34
7880,2015112508,22,96,0,0,74,13,36
7881,2015112509,23,33,0,0,67,12,31
7882,2015112510,23,72,0,0,64,4,24
7883,2015112511,23,105,0,0,66,7,32
7884,2015112512,23,115,0,0,66,6,34
7885,2015112513,23,90,0,0,67,8,35
7886,2015112514,22,103,0,0,68,2,21
7887,2015112515,22,245,1,0,68,6,13
7888,2015112516,22,278,0,0,67,8,6
7889,2015112517,22,37,0,0,66,13,19
7890,2015112518,21,148,0,0,67,9,19
7891,2015112519,20,185,0,0,71,9,25
7892,2015112520,19,169,0,0,77,12,16
7893,2015112521,19,135,0,0,74,11,14
7894,2015112522,19,256,0,0,72,11,7
7895,2015112523,19,272,0,0,69,2,6
7896,2015112600,18,221,0,0,69,8,15
7897,2015112601,18,29,2,0,68,4,23
7898,2015112602,18,20,0,0,59,9,32
7899,2015112603,18,330,0,0,54,6,30
7900,2015112604,17,24,0,0,56,3,30
7901,2015112605,17,57,0,0,58,0,33
7902,2015112606,16,104,0,0,57,3,39
7903,2015112607,16,355,0,0,56,5,39
7904,2015112608,17,72,2,0,53,11,31
7905,2015112609,17,33,3,0,52,8,24
7906,2015112610,18,343,0,0,49,13,21
7907,2015112611,17,35,0,0,50,6,14
7908,2015112612,18,35,0,0,49,10,13
7909,2015112613,18,74,0,0,49,5,18
7910,2015112614,17,91,0,0,53,17,26
7911,2015112615,16,105,0,0,53,19,43
7912,2015112616,15,118,0,0,53,24,43
7913,2015112617,15,101,3,0,54,20,48
7914,2015112618,14,126,0,0,54,13,36
7915,2015112619,14,119,0,0,53,11,42
7916,2015112620,14,104,2,0,53,4,34
7917,2015112621,14,110,0,0,54,12,34
7918,2015112622,14,111,0,0,53,9,25
7919,2015112623,14,109,0,0,52,17,25
7920,2015112700,14,101,0,0,54,11,27
7921,2015112701,14,104,2,0,54,16,30
7922,2015112702,15,117,0,0,52,13,32
7923,2015112703,15,110,0,0,52,15,23
7924,2015112704,15,94,0,0,53,9,20
7925,2015112705,14,74,0,0,53,11,18
7926,2015112706,14,106,0,0,55,11,34
7927,2015112707,14,86,0,0,54,14,31
7928,2015112708,14,104,0,0,53,11,36
7929,2015112709,15,115,0,0,55,15,28
7930,2015112710,15,99,0,0,57,15,35
7931,2015112711,17,102,0,0,52,21,32
7932,2015112712,17,100,4,0,53,20,42
7933,2015112713,18,104,0,0,51,21,32
7934,2015112714,18,98,0,0,53,17,37
7935,2015112715,18,107,0,0,57,16,31
7936,2015112716,17,104,0,0,60,20,52
7937,2015112717,17,110,3,0,61,20,46
7938,2015112718,17,105,0,0,63,19,48
7939,2015112719,17,114,0,0,62,20,33
7940,2015112720,18,111,0,0,63,24,40
7941,2015112721,18,105,0,0,63,28,37
7942,2015112722,18,101,0,0,64,18,44
7943,2015112723,18,110,0,0,65,11,41
7944,2015112800,18,103,0,0,65,11,35
7945,2015112801,19,103,0,0,64,15,33
7946,2015112802,19,106,0,0,63,13,36
7947,2015112803,19,102,0,0,62,11,37
7948,2015112804,19,108,0,0,60,13,30
7949,2015112805,19,117,0,0,62,18,24
7950,2015112806,19,125,0,0,67,20,36
7951,2015112807,20,113,0,0,66,18,41
7952,2015112808,21,112,0,0,63,20,41
7953,2015112809,22,99,3,0,61,20,38
7954,2015112810,23,98,0,0,60,16,33
7955,2015112811,23,115,0,0,61,11,30
7956,2015112812,23,99,0,0,61,11,25
7957,2015112813,23,76,0,0,61,11,31
7958,2015112814,23,97,0,0,62,11,36
7959,2015112815,23,104,0,0,64,13,33
7960,2015112816,22,109,0,0,67,11,30
7961,2015112817,22,104,0,0,70,15,21
7962,2015112818,21,108,0,0,71,11,20
7963,2015112819,21,116,0,0,72,14,16
7964,2015112820,22,118,0,0,72,10,19
7965,2015112821,22,117,0,0,71,8,18
7966,2015112822,22,103,0,0,70,9,21
7967,2015112823,23,98,0,0,68,6,17
7968,2015112900,23,110,0,0,67,11,25
7969,2015112901,23,204,0,0,68,6,27
7970,2015112902,21,193,0,0,75,6,39
7971,2015112903,21,160,0,0,67,3,34
7972,2015112904,21,182,0,0,65,9,28
7973,2015112905,20,125,0,0,69,12,18
7974,2015112906,20,126,0,0,66,7,10
7975,2015112907,20,159,0,0,66,8,7
7976,2015112908,22,170,0,0,62,6,12
7977,2015112909,24,146,0,0,56,9,18
7978,2015112910,25,297,0,0,51,11,22
7979,2015112911,26,313,0,0,50,17,22
7980,2015112912,26,310,4,0,58,20,24
7981,2015112913,25,301,3,0,68,13,29
7982,2015112914,25,315,0,0,72,8,36
7983,2015112915,24,308,0,0,73,9,44
7984,2015112916,23,309,0,0,74,15,49
7985,2015112917,23,301,0,0,76,20,41
7986,2015112918,22,311,0,0,74,15,31
7987,2015112919,22,157,0,0,75,18,19
7988,2015112920,22,213,0,0,76,11,21
7989,2015112921,22,141,0,0,77,15,28
7990,2015112922,22,146,0,0,78,4,28
7991,2015112923,22,316,0,0,79,4,26
7992,2015113000,21,265,1,0,80,1,20
7993,2015113001,21,203,0,0,79,9,20
7994,2015113002,21,217,0,0,78,6,10
7995,2015113003,21,188,0,0,78,8,12
7996,2015113004,21,135,1,0,80,7,15
7997,2015113005,20,328,0,0,84,0,13
7998,2015113006,20,221,0,0,87,11,11
7999,2015113007,20,84,0,0,86,7,7
8000,2015113008,20,272,0,0,86,4,13
8001,2015113009,21,228,0,0,84,9,8
8002,2015113010,21,286,0,0,83,13,11
8003,2015113011,21,113,0,0,85,11,6
8004,2015113012,22,118,0,0,77,8,12
8005,2015113013,22,115,0,0,73,1,6
8006,2015113014,22,106,0,0,72,0,5
8007,2015113015,22,113,0,0,71,1,12
8008,2015113016,22,114,0,0,72,6,21
8009,2015113017,22,106,0,0,72,12,30
8010,2015113018,22,116,0,0,72,11,33
8011,2015113019,22,122,0,0,72,7,26
8012,2015113020,21,124,0,0,75,2,21
8013,2015113021,21,117,0,0,77,2,15
8014,2015113022,21,148,0,0,76,1,17
8015,2015113023,22,102,0,0,75,2,20
8016,2015120100,22,110,0,0,74,7,21
8017,2015120101,22,113,0,0,75,7,20
8018,2015120102,22,104,0,0,76,8,17
8019,2015120103,21,117,0,0,77,3,12
8020,2015120104,21,115,0,0,77,8,14
8021,2015120105,22,95,0,0,76,6,12
8022,2015120106,22,114,0,0,75,8,15
8023,2015120107,22,307,0,0,77,7,22
8024,2015120108,22,310,0,0,78,13,38
8025,2015120109,22,254,0,0,76,20,42
8026,2015120110,23,114,0,0,71,19,34
8027,2015120111,24,109,0,0,67,15,23
8028,2015120112,25,112,0,0,64,5,13
8029,2015120113,25,67,0,0,63,9,26
8030,2015120114,25,117,0,0,62,3,26
8031,2015120115,24,113,0,0,68,9,25
8032,2015120116,23,125,0,0,72,3,11
8033,2015120117,23,124,0,0,74,3,12
8034,2015120118,22,146,0,0,74,1,15
8035,2015120119,22,125,0,0,76,2,14
8036,2015120120,22,121,0,0,77,4,12
8037,2015120121,22,112,0,0,76,2,13
8038,2015120122,22,114,0,0,78,8,21
8039,2015120123,22,106,0,0,78,15,18
8040,2015120200,22,125,0,0,73,14,16
8041,2015120201,22,154,0,0,75,11,11
8042,2015120202,21,359,0,0,81,3,13
8043,2015120203,20,158,0,0,84,3,20
8044,2015120204,20,248,0,0,84,4,23
8045,2015120205,20,123,0,0,85,5,26
8046,2015120206,20,119,0,0,84,8,21
8047,2015120207,20,69,0,0,82,8,18
8048,2015120208,21,207,0,0,80,11,16
8049,2015120209,22,285,0,0,78,15,25
8050,2015120210,24,311,0,0,74,15,27
8051,2015120211,24,306,0,0,71,17,27
8052,2015120212,24,303,0,0,71,13,26
8053,2015120213,24,312,0,0,68,8,24
8054,2015120214,25,300,0,0,66,5,26
8055,2015120215,24,298,0,0,68,9,28
8056,2015120216,23,268,0,0,72,14,34
8057,2015120217,23,152,2,0,74,17,44
8058,2015120218,23,199,0,0,74,20,39
8059,2015120219,23,275,0,0,73,20,32
8060,2015120220,22,248,0,0,75,22,27
8061,2015120221,22,109,2,0,73,20,32
8062,2015120222,22,64,2,0,70,15,37
8063,2015120223,22,118,0,0,71,11,32
8064,2015120300,21,119,0,0,71,9,24
8065,2015120301,21,197,0,0,71,9,20
8066,2015120302,20,127,0,0,70,5,14
8067,2015120303,19,116,0,0,71,2,11
8068,2015120304,19,83,0,0,70,7,17
8069,2015120305,18,96,0,0,70,5,27
8070,2015120306,18,87,1,0,70,8,26
8071,2015120307,18,112,0,0,69,10,28
8072,2015120308,17,116,0,0,65,27,38
8073,2015120309,18,102,0,0,56,28,57
8074,2015120310,19,99,0,0,55,0,0
8075,2015120311,19,110,0,0,58,19,77
8076,2015120312,19,108,0,0,59,11,91
8077,2015120313,19,102,0,0,58,15,105
8078,2015120314,18,102,0,0,59,25,102
8079,2015120315,18,99,3,0,61,28,104
8080,2015120316,18,85,0,0,60,25,107
8081,2015120317,18,110,4,0,59,26,112
8082,2015120318,18,112,0,0,60,21,106
8083,2015120319,18,113,0,0,59,25,98
8084,2015120320,18,114,0,0,60,25,93
8085,2015120321,18,107,0,0,60,24,94
8086,2015120322,18,111,0,0,59,23,93
8087,2015120323,18,124,0,0,58,22,88
8088,2015120400,18,110,0,0,57,29,82
8089,2015120401,18,109,3,0,56,25,79
8090,2015120402,18,116,0,0,54,22,78
8091,2015120403,18,108,3,0,55,18,73
8092,2015120404,18,111,0,0,58,20,76
8093,2015120405,17,113,4,0,64,22,78
